student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
The car hood can trigger the light to change.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,car hood trigger light change,car hood trigger light chang,car chang hood light trigger
When a car stops it will go to the next light.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,car stops light,car stop light,car light stop
It could attract both metal and then it could change the light.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,attract metal change light,attract metal chang light,attract chang light metal
The cars metal parts can attract the magnet which can trigger the light.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,cars metal parts attract magnet trigger light,car metal part attract magnet trigger light,attract car light magnet metal part trigger
The metal on the car will try to touch together.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,metal car try touch,metal car tri touch,car metal touch tri
The light can stick to the magnet because it is a magnet.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,light stick magnet magnet,light stick magnet magnet,light magnet magnet stick
By hitting the magnet and sending the force to the light.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,hitting magnet sending force light,hit magnet send forc light,forc hit light magnet send
The magnet can send a signal to the light because the magnet is controlling the light.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,magnet send signal light magnet controlling light,magnet send signal light magnet control light,control light light magnet magnet send signal
It could trigger them by if everyone is gone.,A car is made of a lot of iron or steel.,0,26,The car is made of iron or steel.,trigger gone,trigger gone,gone trigger
A car is made of a lot of iron or steel.,A car is made of a lot of iron or steel.,1,26,The car is made of iron or steel.,car lot iron steel,car lot iron steel,car iron lot steel
