student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
A heat sink is something that absorbs sunlight quickly. Water is the best heat sink.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,heat sink absorbs sunlight quickly water best heat sink,heat sink absorb sunlight quickli water best heat sink,absorb best heat heat quickli sink sink sunlight water
Heat sink is when the temperature drops.,A heat sink is any material that absorbs (a lot of) heat.,0,96,The cement is heat sink and the wood is heat sink.,heat sink temperature drops,heat sink temperatur drop,drop heat sink temperatur
A heat sink is when a temperature goes up just a little or down a little.,A heat sink is any material that absorbs (a lot of) heat.,0,96,The cement is heat sink and the wood is heat sink.,heat sink temperature goes little little,heat sink temperatur goe littl littl,goe heat littl littl sink temperatur
A heat sink is material that takes in more heat.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,heat sink material takes heat,heat sink materi take heat,heat heat materi sink take
Something that can absorb heat.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,absorb heat,absorb heat,absorb heat
A substance that can take in and give off heat.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,substance heat,substanc heat,heat substanc
A heat sink is something that absorbs heat and gives it off slowly.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,heat sink absorbs heat gives slowly,heat sink absorb heat give slowli,absorb give heat heat sink slowli
A heat sink is a material that heats up slowly and cools down slowly.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,heat sink material heats slowly cools slowly,heat sink materi heat slowli cool slowli,cool heat heat materi sink slowli slowli
A heat sink is when a material heats up slowly but stays warmer longer when cooling off.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,heat sink material heats slowly stays warmer longer cooling,heat sink materi heat slowli stay warmer longer cool,cool heat heat longer materi sink slowli stay warmer
A heat sink is a heat that is wet.,A heat sink is any material that absorbs (a lot of) heat.,0,96,The cement is heat sink and the wood is heat sink.,heat sink heat wet,heat sink heat wet,heat heat sink wet
A material that slows down another.,A heat sink is any material that absorbs (a lot of) heat.,0,96,The cement is heat sink and the wood is heat sink.,material slows,materi slow,materi slow
A heat sink is something takes long to cool down and get hot.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,heat sink takes long cool hot,heat sink take long cool hot,cool heat hot long sink take
A heat sink is something that takes water to absorb.,A heat sink is any material that absorbs (a lot of) heat.,0,96,The cement is heat sink and the wood is heat sink.,heat sink takes water absorb,heat sink take water absorb,absorb heat sink take water
A heat sink is not a thing like water.,A heat sink is any material that absorbs (a lot of) heat.,0,96,The cement is heat sink and the wood is heat sink.,heat sink thing like water,heat sink thing like water,heat like sink thing water
A heat sink is water because it absorb the slowly and it lets go slowly.,A heat sink is any material that absorbs (a lot of) heat.,0,96,The cement is heat sink and the wood is heat sink.,heat sink water absorb slowly lets slowly,heat sink water absorb slowli let slowli,absorb heat let sink slowli slowli water
A heat sink is any material that absorbs (a lot of) heat.,A heat sink is any material that absorbs (a lot of) heat.,1,96,The cement is heat sink and the wood is heat sink.,heat sink material absorbs lot heat,heat sink materi absorb lot heat,absorb heat heat lot materi sink
