student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
One shows the number of blocks and one shows the distance of how far they went.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,shows number blocks shows distance far went,show number block show distanc far went,block distanc far number show show went
The more blocks the harder the truck tries to go faster causing it to go slower.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,blocks harder truck tries faster causing slower,block harder truck tri faster caus slower,block caus faster harder slower tri truck
Every time he put a block in it went 5 meters shorter.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,time block went 5 meters shorter,time block went 5 meter shorter,5 block meter shorter time went
"The more the block, the less it goes, the less the blocks, the farther it goes.","The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,block goes blocks farther goes,block goe block farther goe,block block farther goe goe
The relationship is it goes down one every time you add a block.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,relationship goes time add block,relationship goe time add block,add block goe relationship time
The relationship between the number of blocks and the distance traveled by the truck in 10 seconds is that they both change how far the truck goes.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,relationship number blocks distance traveled truck 10 seconds change far truck goes,relationship number block distanc travel truck 10 second chang far truck goe,10 block chang distanc far goe number relationship second travel truck truck
The relationship is that the less blocks the toy truck has the more it will carry and the more blocks the less it can carry.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,relationship blocks toy truck carry blocks carry,relationship block toy truck carri block carri,block block carri carri relationship toy truck
The relationship between the number of blocks and the distance is that it decreases every time and all of it decreases together.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,relationship number blocks distance decreases time decreases,relationship number block distanc decreas time decreas,block decreas decreas distanc number relationship time
The relationship is that the more blocks that you put in the truck the less distance it will cover.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,relationship blocks truck distance cover,relationship block truck distanc cover,block cover distanc relationship truck
The more blocks he puts in the truck the less the truck will travel.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,blocks puts truck truck travel,block put truck truck travel,block put travel truck truck
That it is increasing by the matter of seconds.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,increasing matter seconds,increas matter second,increas matter second
The more number of blocks the less distance it goes or the less block the more distance.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,number blocks distance goes block distance,number block distanc goe block distanc,block block distanc distanc goe number
The number of blocks is measuring by meters.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,number blocks measuring meters,number block measur meter,block measur meter number
If the truck has less blocks it goes further.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,truck blocks goes,truck block goe,block goe truck
The more blocks you add the less distance it would go. It would have more mass.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,blocks add distance mass,block add distanc mass,add block distanc mass
The more blocks Don added the slower the toy truck will go.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,blocks don added slower toy truck,block don ad slower toy truck,ad block don slower toy truck
That will more number of blocks the slower it goes.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,number blocks slower goes,number block slower goe,block goe number slower
The distance of the meter is going lower. The number of blocks is going lower too.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,distance meter going lower number blocks going lower,distanc meter go lower number block go lower,block distanc go go lower lower meter number
The distance of the meter is going lower. Number of blocks is getting lower too.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,distance meter going lower number blocks getting lower,distanc meter go lower number block get lower,block distanc get go lower lower meter number
The more blocks added the farther it went.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,blocks added farther went,block ad farther went,ad block farther went
The more blocks the less it goes.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,blocks goes,block goe,block goe
It goes up each one.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",0,86,As the number of blocks increases the distance decreases.,goes,goe,goe
The relationship is that each time he add a block it goes about one meter lower.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,relationship time add block goes meter lower,relationship time add block goe meter lower,add block goe lower meter relationship time
The more blocks the less it will go.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,blocks,block,block
The more blocks it carried the less farther it would go.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,blocks carried farther,block carri farther,block carri farther
The more blocks the less meters it goes.,"The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,blocks meters goes,block meter goe,block goe meter
"The more blocks the truck carries, the less distance the truck travels in 10 seconds.","The more blocks the truck carries, the less distance the truck travels in 10 seconds.",1,86,As the number of blocks increases the distance decreases.,blocks truck carries distance truck travels 10 seconds,block truck carri distanc truck travel 10 second,10 block carri distanc second travel truck truck
