student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
The water flows a lot faster during a flood compared to the speed flowing during a normal flow.,During a flood there is more water in the creek and the water flows faster.,0,32,It depends on if it has a slope or no slope.,water flows lot faster flood compared speed flowing normal flow,water flow lot faster flood compar speed flow normal flow,compar faster flood flow flow flow lot normal speed water
It overflows in a creek and a lake on river.,During a flood there is more water in the creek and the water flows faster.,0,32,It depends on if it has a slope or no slope.,overflows creek lake river,overflow creek lake river,creek lake overflow river
In a flood the water would be moving stronger and faster than usual.,During a flood there is more water in the creek and the water flows faster.,0,32,It depends on if it has a slope or no slope.,flood water moving stronger faster usual,flood water move stronger faster usual,faster flood move stronger usual water
Flood water has a great velocity and force.,During a flood there is more water in the creek and the water flows faster.,0,32,It depends on if it has a slope or no slope.,flood water great velocity force,flood water great veloc forc,flood forc great veloc water
The water overlaps the area around the creek during a flood.,During a flood there is more water in the creek and the water flows faster.,0,32,It depends on if it has a slope or no slope.,water overlaps area creek flood,water overlap area creek flood,area creek flood overlap water
The water goes out of its channel. The water speeds up.,During a flood there is more water in the creek and the water flows faster.,1,32,It depends on if it has a slope or no slope.,water goes channel water speeds,water goe channel water speed,channel goe speed water water
The water in the creek during a flood will flow much harder and faster causing more and more erosion compared to water flow without creek.,During a flood there is more water in the creek and the water flows faster.,0,32,It depends on if it has a slope or no slope.,water creek flood flow harder faster causing erosion compared water flow creek,water creek flood flow harder faster caus eros compar water flow creek,caus compar creek creek eros faster flood flow flow harder water water
It is compared to different speed a flow patterns.,During a flood there is more water in the creek and the water flows faster.,0,32,It depends on if it has a slope or no slope.,compared different speed flow patterns,compar differ speed flow pattern,compar differ flow pattern speed
The water flows in a faster range than normal because there is more water.,During a flood there is more water in the creek and the water flows faster.,1,32,It depends on if it has a slope or no slope.,water flows faster range normal water,water flow faster rang normal water,faster flow normal rang water water
The water flow in a creek during a flood compared to normal water flow is the same.,During a flood there is more water in the creek and the water flows faster.,0,32,It depends on if it has a slope or no slope.,water flow creek flood compared normal water flow,water flow creek flood compar normal water flow,compar creek flood flow flow normal water water
During a flood there is more water in the creek and the water flows faster.,During a flood there is more water in the creek and the water flows faster.,1,32,It depends on if it has a slope or no slope.,flood water creek water flows faster,flood water creek water flow faster,creek faster flood flow water water
