student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
The 2 negative ends of the D-cells are facing each other and the electricity cannot get out.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,2 negative ends dcells facing electricity,2 neg end dcell face electr,2 dcell electr end face neg
"Both of the motors are hooked up to the positive wire, in order for it to work one has to be hooked to a positive and the other has to be hooked up to a negative.","The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,motors hooked positive wire order work hooked positive hooked negative,motor hook posit wire order work hook posit hook neg,hook hook hook motor neg order posit posit wire work
They will not run because the electricity is going in a circle. And the electricity would be run in and out.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,run electricity going circle electricity run,run electr go circl electr run,circl electr electr go run run
The motors at the right will not run because the electricity flows out of the negative side and they have the D-cells trying to make electricity flow out the positive side.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,motors right run electricity flows negative dcells trying electricity flow positive,motor right run electr flow neg dcell tri electr flow posit,dcell electr electr flow flow motor neg posit right run tri
One battery is the wrong way.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,battery wrong way,batteri wrong way,batteri way wrong
It will not run because there is not enough D-cells to make both of them work.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,run dcells work,run dcell work,dcell run work
Because a negative and a negative will not work.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,negative negative work,neg neg work,neg neg work
The motor shall not run because electricity flows out of the negative side of the battery.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,motor shall run electricity flows negative battery,motor shall run electr flow neg batteri,batteri electr flow motor neg run shall
The motors will not run because the D-cells has to be switched around.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,motors run dcells switched,motor run dcell switch,dcell motor run switch
They will not run because the electricity gets stopped when it goes through the D-cells.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,run electricity gets stopped goes dcells,run electr get stop goe dcell,dcell electr get goe run stop
The motors shown at the right will not run because 2 negatives are connected.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,motors shown right run 2 negatives connected,motor shown right run 2 neg connect,2 connect motor neg right run shown
The wires are not supposed to be connected like that.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,wires supposed connected like,wire suppos connect like,connect like suppos wire
Because you need more wires.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,need wires,need wire,need wire
Because the motors do not have a minus side. They both have a positive side.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,motors minus positive,motor minu posit,minu motor posit
The motor at the right will not run because each one does not have a positive and a negative.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,motor right run positive negative,motor right run posit neg,motor neg posit right run
Because positive is facing it.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,positive facing,posit face,face posit
Maybe the left wire went out of energy so maybe the right one went out of energy so both of them are out.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,maybe left wire went energy maybe right went energy,mayb left wire went energi mayb right went energi,energi energi left mayb mayb right went went wire
If you look very closely the positive to positive and negative to negative. Positive and positive do not go together.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,look closely positive positive negative negative positive positive,look close posit posit neg neg posit posit,close look neg neg posit posit posit posit
It will not work because it is dead battery.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,work dead battery,work dead batteri,batteri dead work
Because one has the most power than the other one.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,power,power,power
Because one D-cell has to be between the motors.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,dcell motors,dcell motor,dcell motor
The motor will not run because it is in an open circuit.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,motor run open circuit,motor run open circuit,circuit motor open run
The wires are at the negative end of the battery or D-cell so the motor is not going to run because the wire is at the negative end.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,wires negative end battery dcell motor going run wire negative end,wire neg end batteri dcell motor go run wire neg end,batteri dcell end end go motor neg neg run wire wire
The D-cell is hooked up to the negative end and the other negative end and it cannot get any energy.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,dcell hooked negative end negative end energy,dcell hook neg end neg end energi,dcell end end energi hook neg neg
The negative end is pointing at the negative end so no electricity can flow to the motors.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,negative end pointing negative end electricity flow motors,neg end point neg end electr flow motor,electr end end flow motor neg neg point
The negative end are sharing so the D-cell is getting all the power.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",0,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,negative end sharing dcell getting power,neg end share dcell get power,dcell end get neg power share
Because electricity does not flow from positive to positive they flow from negative to positive.,"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,electricity flow positive positive flow negative positive,electr flow posit posit flow neg posit,electr flow flow neg posit posit posit
"The electricity is flowing from a positive to a positive end, when the negative should give the electricity to the motor and back to a positive end.","The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,electricity flowing positive positive end negative electricity motor positive end,electr flow posit posit end neg electr motor posit end,electr electr end end flow motor neg posit posit posit
"The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.","The negative terminals of the D-cell batteries are facing each other, so there is no flow of electricity.",1,92,The motors will not run because it goes from the positive side to the positive side it has to go from positive to negative to work.,negative terminals dcell batteries facing flow electricity,neg termin dcell batteri face flow electr,batteri dcell electr face flow neg termin
