student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
As light turns itself it will move.,"As time increases, the speed of light stays the same (remains constant).",0,70,This graph tells me that the speed never changes.,light turns,light turn,light turn
As time goes on the number goes to the middle.,"As time increases, the speed of light stays the same (remains constant).",0,70,This graph tells me that the speed never changes.,time goes number goes middle,time goe number goe middl,goe goe middl number time
As time goes on the speed of light is longer.,"As time increases, the speed of light stays the same (remains constant).",0,70,This graph tells me that the speed never changes.,time goes speed light longer,time goe speed light longer,goe light longer speed time
As time goes on the speed of light stays the same.,"As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,time goes speed light stays,time goe speed light stay,goe light speed stay time
As time goes on the speed of light stays the same.,"As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,time goes speed light stays,time goe speed light stay,goe light speed stay time
As time goes on it gets more speed.,"As time increases, the speed of light stays the same (remains constant).",0,70,This graph tells me that the speed never changes.,time goes gets speed,time goe get speed,get goe speed time
As time goes on the speed of light will pass until it will be long.,"As time increases, the speed of light stays the same (remains constant).",0,70,This graph tells me that the speed never changes.,time goes speed light pass long,time goe speed light pass long,goe light long pass speed time
As time goes on the speed of light stays the same.,"As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,time goes speed light stays,time goe speed light stay,goe light speed stay time
As time goes on the speed of light is staying the same.,"As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,time goes speed light staying,time goe speed light stay,goe light speed stay time
As time goes on the speed of light goes the same.,"As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,time goes speed light goes,time goe speed light goe,goe goe light speed time
The speed of light is staying the same while the time is increasing.,"As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,speed light staying time increasing,speed light stay time increas,increas light speed stay time
I think the time is staying the same of speed of light.,"As time increases, the speed of light stays the same (remains constant).",0,70,This graph tells me that the speed never changes.,think time staying speed light,think time stay speed light,light speed stay think time
That the speed of light does not move with time.,"As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,speed light time,speed light time,light speed time
This stays the same.,"As time increases, the speed of light stays the same (remains constant).",0,70,This graph tells me that the speed never changes.,stays,stay,stay
Only the time is increasing but the light is the same.,"As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,time increasing light,time increas light,increas light time
"As time increases, the speed of light stays the same (remains constant).","As time increases, the speed of light stays the same (remains constant).",1,70,This graph tells me that the speed never changes.,time increases speed light stays remains constant,time increas speed light stay remain constant,constant increas light remain speed stay time
