student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Because they are going in a complete circuit.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,going complete circuit,go complet circuit,circuit complet go
Because it is the only one that is touching.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,touching,touch,touch
D because it is touching the base metal.,That circuit is the only circuit that uses all of the correct contact points.,0,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,d touching base metal,d touch base metal,base d metal touch
It will work because it is the only one touching the light bulb base.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,work touching light bulb base,work touch light bulb base,base bulb light touch work
Because the electricity goes to the metal and that electricity goes to the filament.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,electricity goes metal electricity goes filament,electr goe metal electr goe filament,electr electr filament goe goe metal
Because the others are not complete circuits.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,complete circuits,complet circuit,circuit complet
I will work because electricity is going from the positive to the negative.,That circuit is the only circuit that uses all of the correct contact points.,0,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,work electricity going positive negative,work electr go posit neg,electr go neg posit work
Why it is the only one is because sometimes you need 2 wires and how it is the only one it is connected to the bottom.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,need 2 wires connected,need 2 wire connect,2 connect need wire
Letter A is the right one because the wire have to touch the equal side and the light bulb.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,letter right wire touch equal light bulb,letter right wire touch equal light bulb,bulb equal letter light right touch wire
The charge of the positive negative is flowing to the bulb.,That circuit is the only circuit that uses all of the correct contact points.,0,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,charge positive negative flowing bulb,charg posit neg flow bulb,bulb charg flow neg posit
Because the negative is connected to the black part and the positive side is attached to the shiny part.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,negative connected black positive attached shiny,neg connect black posit attach shini,attach black connect neg posit shini
Because the negative is connected to the black part and the positive side is attached to the shiny part.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,negative connected black positive attached shiny,neg connect black posit attach shini,attach black connect neg posit shini
Because the white thing is touching the negative side.,That circuit is the only circuit that uses all of the correct contact points.,0,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,white thing touching negative,white thing touch neg,neg thing touch white
Because the shiny part and the wire is touching the black part.,That circuit is the only circuit that uses all of the correct contact points.,0,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,shiny wire touching black,shini wire touch black,black shini touch wire
Because one side of the wire is touching the negative side of the D-cell.,That circuit is the only circuit that uses all of the correct contact points.,0,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,wire touching negative dcell,wire touch neg dcell,dcell neg touch wire
That circuit is the only circuit that uses all of the correct contact points.,That circuit is the only circuit that uses all of the correct contact points.,1,118,It is the only circuit that will work because the metal is touching the bottom and the wire is touching the bottom of the light.,circuit circuit uses correct contact points,circuit circuit use correct contact point,circuit circuit contact correct point use
