student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
It shows you the number of tree rings and the time.,"As time increases, the number of tree rings also increases.",0,80,This graph tells me this tree has a lot of rings.,shows number tree rings time,show number tree ring time,number ring show time tree
This graph tells me the number of tree rings on the y axis and tells me the time on the x axis.,"As time increases, the number of tree rings also increases.",0,80,This graph tells me this tree has a lot of rings.,graph tells number tree rings y axis tells time x axis,graph tell number tree ring y axi tell time x axi,axi axi graph number ring tell tell time tree x y
Number of tree rings gets larger over time.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,number tree rings gets larger time,number tree ring get larger time,get larger number ring time tree
As time goes on the of tree rings go up.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes tree rings,time goe tree ring,goe ring time tree
As time goes on the number of tree rings increases.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number tree rings increases,time goe number tree ring increas,goe increas number ring time tree
As time goes on the number of tree rings increases.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number tree rings increases,time goe number tree ring increas,goe increas number ring time tree
As time goes on the number of tree rings increases.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number tree rings increases,time goe number tree ring increas,goe increas number ring time tree
As time goes on the number of tree rings grows higher.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number tree rings grows higher,time goe number tree ring grow higher,goe grow higher number ring time tree
As time goes on the number goes up.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number goes,time goe number goe,goe goe number time
As time goes on the number of tree ring are higher.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number tree ring higher,time goe number tree ring higher,goe higher number ring time tree
As time goes on the number gets larger.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number gets larger,time goe number get larger,get goe larger number time
As time goes on the number of tree rings are increasing as it goes.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number tree rings increasing goes,time goe number tree ring increas goe,goe goe increas number ring time tree
As time goes on the of number of tree rings go up.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes number tree rings,time goe number tree ring,goe number ring time tree
As time goes on the tree rings are going up.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time goes tree rings going,time goe tree ring go,go goe ring time tree
The tree rings and time are both increasing.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,tree rings time increasing,tree ring time increas,increas ring time tree
The number of tree rings and the time is increasing.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,number tree rings time increasing,number tree ring time increas,increas number ring time tree
That the time increasing and the tree rings are increasing too.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time increasing tree rings increasing,time increas tree ring increas,increas increas ring time tree
The time is increasing the tree rings are increasing.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time increasing tree rings increasing,time increas tree ring increas,increas increas ring time tree
They are both are increasing.,"As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,increasing,increas,increas
The rings and the tree rings are increasing.,"As time increases, the number of tree rings also increases.",0,80,This graph tells me this tree has a lot of rings.,rings tree rings increasing,ring tree ring increas,increas ring ring tree
"As time increases, the number of tree rings also increases.","As time increases, the number of tree rings also increases.",1,80,This graph tells me this tree has a lot of rings.,time increases number tree rings increases,time increas number tree ring increas,increas increas number ring time tree
