student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Yes you could because electricity could go through aluminum foil.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes electricity aluminum foil,ye electr aluminum foil,aluminum electr foil ye
Yes you could because the aluminum foil will go through the circuit.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes aluminum foil circuit,ye aluminum foil circuit,aluminum circuit foil ye
Yes because foil can very well convert electricity.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes foil convert electricity,ye foil convert electr,convert electr foil ye
"No, because it does not have electricity in it.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,electricity,electr,electr
Yes you could because it is a type of a conductor.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes type conductor,ye type conductor,conductor type ye
"Yes, because electricity can go through foil.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes electricity foil,ye electr foil,electr foil ye
"No, if you use aluminum foil it still will not work.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,use aluminum foil work,use aluminum foil work,aluminum foil use work
No you need a wire to make the connection.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,need wire connection,need wire connect,connect need wire
"You can try, but I think it would not work.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,try think work,tri think work,think tri work
"No, because aluminum foil still does not have a path of electricity.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,aluminum foil path electricity,aluminum foil path electr,aluminum electr foil path
Yes because aluminum foil is different than string and foil is metal.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes aluminum foil different string foil metal,ye aluminum foil differ string foil metal,aluminum differ foil foil metal string ye
"No, because aluminum is just like paper and paper cannot light up things either.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,aluminum like paper paper light things,aluminum like paper paper light thing,aluminum light like paper paper thing
"No, because it is not big enough.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,big,big,big
Yes why because aluminum is foil and foil is metal.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes aluminum foil foil metal,ye aluminum foil foil metal,aluminum foil foil metal ye
"Yes, because the electricity can flow through aluminum.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes electricity flow aluminum,ye electr flow aluminum,aluminum electr flow ye
"Yes, you can. That is because aluminum is a conductor of electricity.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes aluminum conductor electricity,ye aluminum conductor electr,aluminum conductor electr ye
Yes. Because aluminum foil is good conductor.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes aluminum foil good conductor,ye aluminum foil good conductor,aluminum conductor foil good ye
Yes because aluminum foil is a conductor.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,yes aluminum foil conductor,ye aluminum foil conductor,aluminum conductor foil ye
Why not it will not work because aluminum foil do not have no wire to go through.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,work aluminum foil wire,work aluminum foil wire,aluminum foil wire work
You can use a piece of aluminum foil because it will connection.,"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",0,115,Yes because a piece of foil is not steel.,use piece aluminum foil connection,use piec aluminum foil connect,aluminum connect foil piec use
"Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.","Yes, aluminum foil is a metal and all metals conduct. The aluminum foil would complete the circuit.",1,115,Yes because a piece of foil is not steel.,yes aluminum foil metal metals conduct aluminum foil complete circuit,ye aluminum foil metal metal conduct aluminum foil complet circuit,aluminum aluminum circuit complet conduct foil foil metal metal ye
