student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
"You have to pull up. It may give you mechanical advantage, but it does not give you directional advantage so it takes just as much work.","You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,pull mechanical advantage directional advantage takes work,pull mechan advantag direct advantag take work,advantag advantag direct mechan pull take work
"Single fixed you can pull down, which does not give you a mechanical advantage. But you do not pull the rope farther than the load.","You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,single fixed pull mechanical advantage pull rope farther load,singl fix pull mechan advantag pull rope farther load,advantag farther fix load mechan pull pull rope singl
This pulley system gives you a mechanical advantage the single fixed gives directional advantage.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,pulley system gives mechanical advantage single fixed gives directional advantage,pulley system give mechan advantag singl fix give direct advantag,advantag advantag direct fix give give mechan pulley singl system
Distance.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,distance,distanc,distanc
Another disadvantage might be that you cannot lift the load as high as you can in the single fixed because you are using more string.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,disadvantage lift load high single fixed string,disadvantag lift load high singl fix string,disadvantag fix high lift load singl string
You have to pull twice as much rope to lift the load.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,pull twice rope lift load,pull twice rope lift load,lift load pull rope twice
A mechanical advantage. A single fixed pulley gives you a directional advantage.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,mechanical advantage single fixed pulley gives directional advantage,mechan advantag singl fix pulley give direct advantag,advantag advantag direct fix give mechan pulley singl
Another disadvantage might be the size of the load. 360 newtons is quite a large load to be pulling upward!,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,disadvantage size load 360 newtons large load pulling upward,disadvantag size load 360 newton larg load pull upward,360 disadvantag larg load load newton pull size upward
You have to use less effort.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",0,103,It is harder to use this system than to use a single fixed pulley system.,use effort,use effort,effort use
"Compared to a single fixed pulley system, you would not have a directional advantage.","You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,compared single fixed pulley system directional advantage,compar singl fix pulley system direct advantag,advantag compar direct fix pulley singl system
You do not have a directional advantage.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,directional advantage,direct advantag,advantag direct
You have to pull up on this pulley system. On the single fixed you get a directional advantage.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,pull pulley system single fixed directional advantage,pull pulley system singl fix direct advantag,advantag direct fix pull pulley singl system
This system has a directional disadvantage and the single fixed has a mechanical disadvantage.,"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,system directional disadvantage single fixed mechanical disadvantage,system direct disadvantag singl fix mechan disadvantag,direct disadvantag disadvantag fix mechan singl system
"You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.","You have to pull up in this system.  In the single fixed pulley system, you get a directional advantage.",1,103,It is harder to use this system than to use a single fixed pulley system.,pull system single fixed pulley system directional advantage,pull system singl fix pulley system direct advantag,advantag direct fix pull pulley singl system system
