student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
He could get a light bulb and try it out or he could get another battery.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,light bulb try battery,light bulb tri batteri,batteri bulb light tri
You can turn it on.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,turn,turn,turn
By connecting 2 wires together.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,connecting 2 wires,connect 2 wire,2 connect wire
He can use the circuit by seeing if the object does anything if it works it is a conductor if it does not then it is an insulator.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,use circuit seeing object works conductor insulator,use circuit see object work conductor insul,circuit conductor insul object see use work
Connect the 2 wires to a light bulb.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,connect 2 wires light bulb,connect 2 wire light bulb,2 bulb connect light wire
He can use the circuit to see if it will start to work.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,use circuit start work,use circuit start work,circuit start use work
He can put the 2 wires at the bottom of the picture together and the things will start to move.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,2 wires picture things start,2 wire pictur thing start,2 pictur start thing wire
He can use the circuit to test the object because all he needs to do is put the ends of wire together.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,use circuit test object needs ends wire,use circuit test object need end wire,circuit end need object test use wire
He can use the circuit to test the object because the circuit will help the thing do what it is supposed to do.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,use circuit test object circuit help thing supposed,use circuit test object circuit help thing suppos,circuit circuit help object suppos test thing use
He can use it by putting it to an object and see if the meter will run.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,use putting object meter run,use put object meter run,meter object put run use
Start putting the wires on something and see if the motor will go put it to a metal and it might make the motor go.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,start putting wires motor metal motor,start put wire motor metal motor,metal motor motor put start wire
The 2 wires from the switch board and the D-cell. You take the wires and put them up to something and if the motor run it conducts electricity.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,2 wires switch board dcell wires motor run conducts electricity,2 wire switch board dcell wire motor run conduct electr,2 board conduct dcell electr motor run switch wire wire
He can put the 2 wires that are connected to the circuit and put it touching something.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,2 wires connected circuit touching,2 wire connect circuit touch,2 circuit connect touch wire
You have to put the object between the 2 wires.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,object 2 wires,object 2 wire,2 object wire
Lee can test some things on this objects and see if it works.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,lee test things objects works,lee test thing object work,lee object test thing work
Put it on something metal or a screw or a desk.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,metal screw desk,metal screw desk,desk metal screw
You can put it between the 2 wires if it makes the motor work but if it does not then it is an insulator.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,2 wires makes motor work insulator,2 wire make motor work insul,2 insul make motor wire work
She can put the wire to the other half of the D-cell and the switch and make it work.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,wire half dcell switch work,wire half dcell switch work,dcell half switch wire work
"To run the motor use metal, but fabric will not work on it.",Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,0,10,He could not because the 2 wires need to be touching.,run motor use metal fabric work,run motor use metal fabric work,fabric metal motor run use work
Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,Lee should put one of the loose wires on one part of the object and the other loose wire on another part of the object and see if the object completes the circuit.,1,10,He could not because the 2 wires need to be touching.,lee loose wires object loose wire object object completes circuit,lee loos wire object loos wire object object complet circuit,circuit complet lee loos loos object object object wire wire
