student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
When the solid material is disappeared.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,solid material disappeared,solid materi disappear,disappear materi solid
I know it is a solid because it has stuff in the but mine.,The mixtures are all clear.,0,126,Because when you use a mixture and as it dissolve it is a solution.,know solid stuff,know solid stuff,know solid stuff
That there is undissolved particle at the bottom.,The mixtures are all clear.,0,126,Because when you use a mixture and as it dissolve it is a solution.,undissolved particle,undissolv particl,particl undissolv
Mixtures 4 and 5 are evidence.,The mixtures are all clear.,0,126,Because when you use a mixture and as it dissolve it is a solution.,mixtures 4 5 evidence,mixtur 4 5 evid,4 5 evid mixtur
Because a solution is clear.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,solution clear,solut clear,clear solut
He has that he put a solute in the solvent and it came out clear and nothing on bottom.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,solute solvent came clear,solut solvent came clear,came clear solut solvent
His evidence is the mixture turned clear.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,evidence mixture turned clear,evid mixtur turn clear,clear evid mixtur turn
If the material dissolved it is a solution.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,material dissolved solution,materi dissolv solut,dissolv materi solut
Because the solid dissolve.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,solid dissolve,solid dissolv,dissolv solid
The evidence is the water cannot take any more ingredients.,The mixtures are all clear.,0,126,Because when you use a mixture and as it dissolve it is a solution.,evidence water ingredients,evid water ingredi,evid ingredi water
Because there is nothing at the bottom.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,,,
That if it does have material at the bottom that it is not.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,material,materi,materi
Because the solid dissolve.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,solid dissolve,solid dissolv,dissolv solid
There is material on the bottom and that means it is saturated solution.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,material means saturated solution,materi mean satur solut,materi mean satur solut
Because some of them have a dissolved solid.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,dissolved solid,dissolv solid,dissolv solid
The mixtures are clear.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,mixtures clear,mixtur clear,clear mixtur
"How much water is in it, and how much spoons of solid are in it.",The mixtures are all clear.,0,126,Because when you use a mixture and as it dissolve it is a solution.,water spoons solid,water spoon solid,solid spoon water
When the solid disappears into the solvent.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,solid disappears solvent,solid disappear solvent,disappear solid solvent
His mixture is clear.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,mixture clear,mixtur clear,clear mixtur
One spoon.,The mixtures are all clear.,0,126,Because when you use a mixture and as it dissolve it is a solution.,spoon,spoon,spoon
He does not have an idea that island make a salt outline.,The mixtures are all clear.,0,126,Because when you use a mixture and as it dissolve it is a solution.,idea island salt outline,idea island salt outlin,idea island outlin salt
The mixtures are all clear.,The mixtures are all clear.,1,126,Because when you use a mixture and as it dissolve it is a solution.,mixtures clear,mixtur clear,clear mixtur
