student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Delta is form by different kinds of rock and gravity.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",delta form different kinds rock gravity,delta form differ kind rock graviti,delta differ form graviti kind rock
I pick gravity because gravity is like process.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",pick gravity gravity like process,pick graviti graviti like process,graviti graviti like pick process
It forms with gravity because it is like metal and plastic.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",forms gravity like metal plastic,form graviti like metal plastic,form graviti like metal plastic
By earth materials moving then stopping where the delta is.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",earth materials moving stopping delta,earth materi move stop delta,delta earth materi move stop
By running water.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",running water,run water,run water
A canyon is formed and the water pushes the dirt and other materials into a fan shape.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",canyon formed water pushes dirt materials fan shape,canyon form water push dirt materi fan shape,canyon dirt fan form materi push shape water
Deltas are form by erosion and deposition.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",deltas form erosion deposition,delta form eros deposit,delta deposit eros form
Earth materials are carried by water and dropped under the water settling at the bottom of the river.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",earth materials carried water dropped water settling river,earth materi carri water drop water settl river,carri drop earth materi river settl water water
Deltas are formed by deposition that is when earth materials are carried away then let off at another place to form a delta.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",deltas formed deposition earth materials carried away let place form delta,delta form deposit earth materi carri away let place form delta,away carri delta delta deposit earth form form let materi place
"Deltas form when water is run over a plateau for a long period of time and when the water runs somewhere else, that place where it runs out is a delta.",Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",deltas form water run plateau long period time water runs place runs delta,delta form water run plateau long period time water run place run delta,delta delta form long period place plateau run run run time water water
"A delta forms whenever a river picks up dirt, sand and clay and carries them to the mouth of the river were it is weakened so it drops the materials and forms a delta.",Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,1,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",delta forms river picks dirt sand clay carries mouth river weakened drops materials forms delta,delta form river pick dirt sand clay carri mouth river weaken drop materi form delta,carri clay delta delta dirt drop form form materi mouth pick river river sand weaken
Deltas are formed by water carrying earth materials and not have enough force to push the materials so it lets the materials go.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",deltas formed water carrying earth materials force push materials lets materials,delta form water carri earth materi forc push materi let materi,carri delta earth forc form let materi materi materi push water
It forms when a river goes to a larger part of water and it leaves particles behind.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,1,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",forms river goes larger water leaves particles,form river goe larger water leav particl,form goe larger leav particl river water
Sand gets carried away by the river and settles at the mouth and forms a delta.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,1,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",sand gets carried away river settles mouth forms delta,sand get carri away river settl mouth form delta,away carri delta form get mouth river sand settl
A delta is formed when flowing water pushes sand to opposite sides forming a delta.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",delta formed flowing water pushes sand opposite sides forming delta,delta form flow water push sand opposit side form delta,delta delta flow form form opposit push sand side water
Deltas form by rivers flowing and pushing sediment to the side.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",deltas form rivers flowing pushing sediment,delta form river flow push sediment,delta flow form push river sediment
Deltas form by water running over it.,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,0,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",deltas form water running,delta form water run,delta form run water
Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,Earth materials erode and are carried by flowing water (a river). The earth materials form a delta when the materials are dropped off or deposited when the water stops flowing (at the mouth of a river).,1,22,"Like a small river getting big, deltas are formed when a regular river is out to a ocean or lake. Over time the water will erode the mouth into a fan shaped deposit.",earth materials erode carried flowing water river earth materials form delta materials dropped deposited water stops flowing mouth river,earth materi erod carri flow water river earth materi form delta materi drop deposit water stop flow mouth river,carri delta deposit drop earth earth erod flow flow form materi materi materi mouth river river stop water water
