student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
You would see what it is reflecting.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",reflecting,reflect,reflect
The reflection of the object.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",reflection object,reflect object,object reflect
You would see the opposite face of the shape.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",opposite face shape,opposit face shape,face opposit shape
You will see light or another one of it or reflex.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",light reflex,light reflex,light reflex
You would see the same object.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",object,object,object
The opposite thing that was on the paper.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",opposite thing paper,opposit thing paper,opposit paper thing
The same object.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",object,object,object
By looking with a mirror or something else.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",looking mirror,look mirror,look mirror
I would show the same thing so it would look like one whole piece.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",thing look like piece,thing look like piec,like look piec thing
You would see the ceiling when it is on a table.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",ceiling table,ceil tabl,ceil tabl
You would see the object. But the object looks like it was flipped.,The mirror would complete the image of the object and make the object appear whole.,0,18,"You see people upside down and kite, cart, cow, buoyant.",object object looks like flipped,object object look like flip,flip like look object object
The mirror would complete the image of the object and make the object appear whole.,The mirror would complete the image of the object and make the object appear whole.,1,18,"You see people upside down and kite, cart, cow, buoyant.",mirror complete image object object appear,mirror complet imag object object appear,appear complet imag mirror object object
