student_answer,teacher_answer,label,question_id,q_answer,q_stopwords,q_stemmed,q_stem_ordered
Because the sun is in the north.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,sun north,sun north,north sun
"Common sense. I just know because the experiment with shadows. The letters next to the boxes of north, east, south, west are direction letters and the letter in the boxes are the ones you see on maps.","In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,common sense know experiment shadows letters boxes north east south west direction letters letter boxes ones maps,common sens know experi shadow letter box north east south west direct letter letter box one map,box box common direct east experi know letter letter letter map north one sens shadow south west
I followed where I walk and it came to me and I found all the sides.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,followed walk came found sides,follow walk came found side,came follow found side walk
West is on the left side.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,west left,west left,left west
Because the sun rises at the east and the sun is moving.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,sun rises east sun moving,sun rise east sun move,east move rise sun sun
The direction of west is left that the west.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,direction west left west,direct west left west,direct left west west
Because the sun is pointing east and the shadow have to point to the north.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,sun pointing east shadow point north,sun point east shadow point north,east north point point shadow sun
By using a compass to tell me where it is.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,compass tell,compass tell,compass tell
That is how you spell west east. West by the W. East by the E.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,spell west east west w east e,spell west east west w east e,e east east spell w west west
Because that is the way the sun sets.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,way sun sets,way sun set,set sun way
Because when the sun is in the east your shadow is really big like in the picture. So if the sun is in the east I would know.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,sun east shadow big like picture sun east know,sun east shadow big like pictur sun east know,big east east know like pictur shadow sun sun
The sun rises on the east.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,sun rises east,sun rise east,east rise sun
I know it is west because the sunrise in the east and the shadow is longer.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,know west sunrise east shadow longer,know west sunris east shadow longer,east know longer shadow sunris west
The shadow is facing the east and in the afternoon the sun is shining west so the shadow is east.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",1,55,You would know by which way the shadow is pointing to.,shadow facing east afternoon sun shining west shadow east,shadow face east afternoon sun shine west shadow east,afternoon east east face shadow shadow shine sun west
Because of the way the sun is showing.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,way sun showing,way sun show,show sun way
I knew which direction was west because in the afternoon the sun is coming from the east.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,knew direction west afternoon sun coming east,knew direct west afternoon sun come east,afternoon come direct east knew sun west
I knew it because west is where the sun is most of the time.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,knew west sun time,knew west sun time,knew sun time west
Because the drawing looked like the early morning of the day and I knew that the sun rises in the east and sets in the west.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,drawing looked like early morning day knew sun rises east sets west,draw look like earli morn day knew sun rise east set west,day draw earli east knew like look morn rise set sun west
Because the sun would probably be northwest for the shadow to face southeast.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",1,55,You would know by which way the shadow is pointing to.,sun probably northwest shadow face southeast,sun probabl northwest shadow face southeast,face northwest probabl shadow southeast sun
I know that north is forward and west is your left.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,know north forward west left,know north forward west left,forward know left north west
When earth moves then the shadow will be in the west because by then the sun will be setting.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,earth moves shadow west sun setting,earth move shadow west sun set,earth move set shadow sun west
"West is always on your left, after that it is east.","In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,west left east,west left east,east left west
I know which direction was west is because a shadow facing west.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,know direction west shadow facing west,know direct west shadow face west,direct face know shadow west west
I knew where west is because I looked at the shadow.,"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,knew west looked shadow,knew west look shadow,knew look shadow west
"I knew which direction was west because in class, I learned that no matter what way you are facing, west is always on the left side.","In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",0,55,You would know by which way the shadow is pointing to.,knew direction west class learned matter way facing west left,knew direct west class learn matter way face west left,class direct face knew learn left matter way west west
"In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.","In the afternoon, shadows point east because the Sun is in the west. So the west side is opposite of the shadows.",1,55,You would know by which way the shadow is pointing to.,afternoon shadows point east sun west west opposite shadows,afternoon shadow point east sun west west opposit shadow,afternoon east opposit point shadow shadow sun west west
